CBS,Naam,Prov,Suppletie nieuwe verdeling GF,Beschermd wonen,Participatie,Voogdij/18+,aanpak laaggeletterdheid,armoedebestrijding kinderen,beeldende kunst en vormgeving,BRP: Centralisering Inschrijving Vergunninghouders,experiment gesloten coffeeshopketen,extra capaciteit BOA's,jeugd,jeugdhulp aan kinderen in een AZC,knelpunten verdeelproblematiek,maatschappelijke opvang,personen met verward gedrag,slavernijverleden,Uitstapprogramma prostituees,veiligheidshuizen,vergunningverlening, toezicht en handhaving,versterking arbeidsmarktregio's,versterking omgevingsveiligheidsdiensten,voorschoolse voorziening peuters,vrouwenopvang
437,Ouder-Amstel,7,-524703,0,206273,0,0,44531,0,0,0,30970,0,0,0,0,0,0,0,0,79774,0,5000,21543,0
439,Purmerend,7,3236248,5630660,6003746,0,0,394576,0,0,0,45414,0,0,77972,1486466,0,0,0,0,126471,0,12000,133318,0
441,Schagen,7,534738,0,4401675,0,0,130086,0,0,0,36997,0,0,99214,0,0,0,0,0,175114,0,8000,84562,0
532,Stede Broec,7,-1474243,0,1975842,0,0,93921,0,0,0,32387,0,0,13972,0,0,0,0,0,21403,0,3000,31311,0
448,Texel,7,-311845,0,2315481,0,0,48040,0,0,0,30883,0,0,0,0,0,0,0,0,105068,0,1000,37480,0
450,Uitgeest,7,656229,0,785663,0,0,36975,0,0,0,30878,0,0,18678,0,0,0,0,0,10215,0,1000,20348,0
451,Uithoorn,7,2172965,0,1171517,0,0,129816,0,0,0,33961,0,0,0,0,0,0,0,0,55939,0,3000,42381,0
453,Velsen,7,1112035,0,4887563,0,0,313879,0,0,0,41104,0,0,0,0,0,0,0,0,160035,0,22000,105156,0
852,Waterland,7,-1220086,0,524851,0,0,50739,0,0,0,31563,0,0,49226,0,0,0,0,0,29186,0,1000,30725,0
1696,Wijdemeren,7,-1253671,0,535146,0,0,62074,0,0,0,32893,0,0,0,0,0,0,0,0,58858,0,1000,43716,0
880,Wormerland,7,-334637,0,56595,0,0,78267,0,0,0,31381,0,0,40379,0,0,0,0,0,65668,0,2000,28159,0
479,Zaanstad,7,424479,11519026,8809123,0,164589,947305,150000,0,83750,57523,256374,0,0,2560904,183018,0,56328,140910,301099,398593,24000,254416,4455384
473,Zandvoort,7,1194017,0,595601,0,0,83395,0,0,0,31536,0,0,0,0,0,0,0,0,51075,0,3000,24177,0
482,Alblasserdam,8,1034315,0,1367364,0,0,79347,0,0,0,32088,0,0,5031,0,0,0,0,0,85125,0,5000,34176,0
613,Albrandswaard,8,2275003,0,138343,0,0,74219,0,0,0,33144,0,0,17009,0,0,0,0,0,10215,0,6000,38104,0
484,Alphen aan den Rijn,8,1731212,0,13064669,0,0,391877,0,0,0,49281,0,0,0,0,0,0,0,0,194085,0,22000,167667,0
489,Barendrecht,8,720197,0,94325,0,0,154376,0,0,0,37389,0,0,11425,0,0,0,0,0,45238,0,14000,76881,0
1901,Bodegraven-Reeuwijk,8,-561637,0,1123551,0,0,108495,0,0,0,34904,0,4360,0,0,0,0,0,0,63236,0,10000,62145,0
501,Brielle,8,0,0,33014,0,0,48580,0,0,0,31586,0,0,27829,0,0,0,0,0,15566,0,3000,24728,0
502,Capelle aan den IJssel,8,5199110,0,5647451,0,0,492005,0,0,0,40863,0,0,0,0,0,0,0,0,9242,0,9000,116331,0
503,Delft,8,1105314,18422011,11189621,0,0,579179,150000,0,0,47607,0,0,0,2518717,0,0,0,0,86098,0,13000,157124,3461431
505,Dordrecht,8,2827687,39397448,18839857,0,156857,742730,150000,0,0,50496,525469,0,0,5320147,254025,0,0,195580,359470,398593,41000,210231,4367927
1924,Goeree-Overflakkee,8,2160224,0,4980192,0,0,142501,0,0,0,37751,0,0,294553,0,0,0,0,0,141064,0,7000,86541,0
512,Gorinchem,8,271069,0,6880581,0,127925,201336,0,0,0,35300,0,3341,11023,0,0,0,0,0,98745,398593,11000,56618,0
513,Gouda,8,-757239,16062292,9582517,0,140688,384860,0,0,0,42046,0,0,0,2125884,0,0,0,0,98258,398593,10000,117396,2552536
523,Hardinxveld-Giessendam,8,-476534,0,66027,0,0,39943,0,0,0,31767,0,0,10578,0,0,0,0,0,165385,0,5000,28998,0
530,Hellevoetsluis,8,1029366,0,124194,0,0,188382,0,0,61250,35840,0,0,35946,0,0,0,0,0,32104,0,3000,59340,0
531,Hendrik-Ido-Ambacht,8,1753323,0,951856,0,0,113893,0,0,0,34156,0,0,5438,0,0,0,0,0,151766,0,9000,45223,0
534,Hillegom,8,321488,0,1718352,0,0,68551,0,0,0,32471,0,0,0,0,0,0,0,0,37455,0,3000,29394,0
1963,Hoeksche Waard,8,2252424,0,4437818,0,0,210512,0,0,0,44718,0,0,287786,0,0,0,0,0,151765,0,16000,135538,0
1884,Kaag en Braassem,8,-1832497,0,53451,0,0,81236,0,0,0,33465,0,0,0,0,0,0,0,0,44751,0,3000,48163,0
537,Katwijk,8,0,0,6179904,0,0,207004,0,0,0,40616,0,207567,0,0,0,0,0,0,113824,0,9000,101292,0
542,Krimpen aan den IJssel,8,-133190,0,2017851,0,0,137643,0,0,0,33813,0,0,4220,0,0,0,0,0,103123,0,3000,43922,0
1931,Krimpenerwaard,8,-3184217,0,3128116,0,0,180015,0,0,0,38873,0,0,125078,0,0,0,0,0,154198,0,9000,99286,0
1621,Lansingerland,8,4805447,0,117612,0,0,211862,0,0,0,40127,0,0,0,0,0,0,0,0,68586,0,7000,99762,0
546,Leiden,8,-1661747,32122466,19060306,827418,177207,620471,150000,0,0,51421,213580,0,0,7789792,383038,0,0,294910,117229,398593,12000,187070,6480849
547,Leiderdorp,8,2065122,0,119478,0,0,84205,0,0,0,33434,0,0,0,0,0,0,0,0,19457,0,5000,40260,0
1916,Leidschendam-Voorburg,8,3707800,0,2669224,0,0,346266,0,0,0,42558,0,0,0,0,0,0,0,0,41346,0,11000,114690,0
553,Lisse,8,0,0,1642215,0,0,60455,0,0,0,32617,0,0,0,0,0,0,0,0,26267,0,1000,32316,0
556,Maassluis,8,1060191,0,4052444,0,0,202416,0,0,0,34586,0,0,0,0,0,0,0,0,22862,0,5000,50213,0
1842,Midden-Delfland,8,38443,0,51879,0,0,46421,0,0,0,31954,0,0,0,0,0,0,0,0,38428,0,5000,35702,0
1978,Molenlanden,8,-198990,0,1185050,0,0,109574,0,0,0,36550,0,0,170121,0,0,0,0,0,204299,0,12000,91185,0
569,Nieuwkoop,8,-76352,0,73888,0,0,71520,0,0,0,33764,0,0,0,0,0,0,0,0,35509,0,2000,48647,0
1930,Nissewaard,8,5907829,14013939,8612088,0,0,562446,0,0,0,44233,0,0,73537,2583374,0,0,0,0,85611,0,24000,138913,3191500
575,Noordwijk,8,3245187,0,2393137,0,0,119020,0,0,0,36537,0,0,0,0,0,0,0,0,36482,0,4000,61829,0
579,Oegstgeest,8,2989862,0,667131,0,0,62884,0,0,0,33004,0,3850,0,0,0,0,0,0,10215,0,4000,33824,0
590,Papendrecht,8,1131753,0,1726647,0,0,130895,0,0,0,34326,0,0,2504,0,0,0,0,0,177060,0,9000,47470,0
1926,Pijnacker-Nootdorp,8,9095831,0,121050,0,0,173268,0,0,0,38697,0,0,0,0,0,0,0,0,31131,0,5000,90833,0
597,Ridderkerk,8,-1955373,0,136771,0,0,222927,0,0,0,37023,0,0,19617,0,0,0,0,0,28213,0,13000,60019,0
603,Rijswijk,8,7618905,0,1969214,0,0,364078,0,0,0,38613,0,72756,0,0,0,0,0,0,36969,0,11000,71273,0
599,Rotterdam,8,32970124,105336897,48472227,0,444038,6444105,2111492,0,0,149530,4407313,37822,4898,43024644,1005101,0,300618,773850,2249243,398593,317000,1416569,19026705
606,Schiedam,8,1747677,0,9373037,0,0,592133,0,0,0,43087,316901,0,0,0,0,0,0,0,138632,0,11000,133174,0
518,'s-Gravenhage,8,104263115,73563640,39026191,140000,317810,4615617,1654253,0,0,130317,2139274,0,0,31216298,760076,0,315140,585200,305963,398593,62000,1055189,16769827
610,Sliedrecht,8,4283545,0,2229709,0,0,113083,0,0,0,33103,0,0,11596,0,0,0,0,0,148361,0,8000,38160,0
1525,Teylingen,8,1260993,0,2545921,0,0,79077,0,0,0,35371,0,0,0,0,0,0,0,0,57885,0,6000,55944,0
622,Vlaardingen,8,1765135,12735525,8761056,0,0,555159,0,0,0,42091,0,0,0,2301393,0,0,0,0,134741,0,23000,118755,3084360
626,Voorschoten,8,3394861,0,70744,0,0,84475,0,0,0,33113,0,0,0,0,0,0,0,0,10215,0,3000,37757,0
627,Waddinxveen,8,1085217,0,2197071,0,0,102017,0,0,0,34011,0,0,0,0,0,0,0,0,32591,0,4000,38469,0
629,Wassenaar,8,0,0,978391,0,0,100938,0,0,0,33355,0,7757,0,0,0,0,0,0,57885,0,6000,39392,0
1783,Westland,8,-9131422,0,6887539,0,0,358141,150000,0,0,49057,0,0,0,0,0,0,0,0,151279,0,17000,148090,0
614,Westvoorne,8,-568765,0,29870,0,0,40483,0,0,0,31114,0,0,52768,0,0,0,0,0,21889,0,2000,22396,0
637,Zoetermeer,8,12648468,0,7451705,0,162814,796708,150000,0,0,51640,104477,0,0,0,0,0,0,0,89503,398593,14000,202347,0
638,Zoeterwoude,8,1522458,0,17293,0,0,19972,0,0,0,29988,0,0,0,0,0,0,0,0,52048,0,3000,13768,0
1892,Zuidplas,8,4004225,0,1964842,0,0,147359,0,0,0,36724,0,0,0,0,0,0,0,0,138146,0,12000,71898,0
642,Zwijndrecht,8,2033838,0,3499611,0,0,340598,0,0,0,36670,0,0,18115,0,0,0,0,0,197490,0,17000,69604,0
654,Borsele,9,-628031,0,1541213,0,0,67202,0,0,0,32587,0,0,128079,0,0,0,0,0,331744,0,8000,48501,0
664,Goes,9,-4036764,0,5640777,0,160120,137103,0,0,0,35521,0,226,82211,0,0,0,0,0,186302,398593,9000,57614,0
677,Hulst,9,-4837301,0,3873118,0,0,74759,0,0,0,33471,0,0,174989,0,0,0,0,0,156630,0,5000,47288,0
678,Kapelle,9,-1268971,0,402342,0,0,46151,0,0,0,30739,0,0,32555,0,0,0,0,0,81720,0,4000,20251,0
687,Middelburg,9,-3859415,0,5541717,0,0,258012,150000,0,0,37449,0,34481,45430,0,210021,0,0,161700,176087,0,6000,82110,0
1695,Noord-Beveland,9,330089,0,523221,0,0,24290,0,0,0,29753,0,0,82000,0,0,0,0,0,59831,0,1000,20895,0
703,Reimerswaal,9,-1987773,0,1236596,0,0,96620,0,0,0,32601,0,0,94152,0,0,0,0,0,106528,0,11000,45944,0
1676,Schouwen-Duiveland,9,-3784365,0,4343657,0,0,123069,0,0,0,34678,0,0,234890,0,0,0,0,0,133281,0,6000,61803,0
1714,Sluis,9,-2796538,0,1856637,0,0,65043,0,0,0,32651,0,0,248460,0,0,0,0,0,76369,0,4000,48422,0
715,Terneuzen,9,-2424096,0,8753153,0,0,232643,0,0,0,38472,0,0,229331,0,0,0,0,0,423192,0,25000,98250,0
716,Tholen,9,0,0,2040620,0,0,98239,0,0,0,33194,0,0,143534,0,0,0,0,0,35509,0,3000,48895,0
717,Veere,9,0,0,1141193,0,0,41023,0,0,0,32426,0,0,134490,0,0,0,0,0,44751,0,2000,44875,0
718,Vlissingen,9,-2388519,35591115,7048691,0,0,295527,0,0,0,36593,0,0,33341,6600098,0,0,0,0,308395,0,12000,82921,4205167
1723,Alphen-Chaam,10,-836976,0,451557,0,0,28068,0,0,0,30272,0,0,0,0,0,0,0,0,0,0,3000,19231,0
1959,Altena,10,-128370,0,3253106,0,0,151677,0,0,0,38823,0,0,0,0,0,0,0,0,432434,0,9000,98293,0
743,Asten,10,-2134578,0,1461702,0,0,45071,0,0,0,31471,0,0,0,0,0,0,0,0,32591,0,5000,24111,0
744,Baarle-Nassau,10,164282,0,15721,0,0,18082,0,0,0,29626,0,0,0,0,0,0,0,0,29186,0,1000,13448,0
1724,Bergeijk,10,-55789,0,2142848,0,0,41833,0,0,0,31831,0,1868,0,0,0,0,0,0,16052,0,4000,31790,0
748,Bergen op Zoom,10,-4352249,9160742,10429009,0,0,375683,0,0,0,40899,0,0,0,2963796,0,0,0,0,130849,0,26000,110530,0
1721,Bernheze,10,-367955,0,4281786,0,0,82586,0,0,0,34193,0,0,0,0,0,0,0,0,57398,0,8000,48912,0
753,Best,10,1548984,0,3139052,0,0,89333,0,0,0,33962,0,0,0,0,0,0,0,0,27240,0,8000,44164,0
1728,Bladel,10,633536,0,4850096,0,0,48310,0,0,0,32161,0,0,0,0,0,0,0,0,81720,0,5000,32684,0
755,Boekel,10,-179846,0,1211241,0,0,22671,0,0,0,30381,0,0,0,0,0,0,0,0,0,0,1000,19717,0
757,Boxtel,10,-591583,0,8158329,0,0,131144,0,0,0,34475,0,0,0,0,0,0,0,0,41833,0,10456,49269,0
758,Breda,10,-21743002,32343608,22099616,0,208217,873086,150000,0,140000,62586,436799,0,0,5964333,0,0,0,0,319097,398593,36000,292859,7986897
1706,Cranendonck,10,-382963,0,2001493,0,0,66122,0,909237,0,32249,0,134358,0,0,0,0,0,0,100204,0,4000,35499,0
762,Deurne,10,-1813536,0,3964371,0,0,102017,0,0,0,34376,0,0,0,0,0,0,0,0,65668,0,11000,48255,0
766,Dongen,10,0,0,1452366,0,0,79077,0,0,0,33247,0,0,0,0,0,0,0,0,40860,0,4000,36626,0
1719,Drimmelen,10,0,0,1335692,0,0,58296,0,0,0,33425,0,0,0,0,0,0,0,0,76369,0,3000,38459,0
770,Eersel,10,1092167,0,2646821,0,0,43182,0,0,0,31975,0,0,0,0,0,0,0,0,94853,0,4000,33338,0
772,Eindhoven,10,-52672228,45873157,32874670,0,188992,1274949,550226,0,0,72176,422920,0,0,11234497,415042,0,0,319550,304017,398593,37000,356184,7297400
777,Etten-Leur,10,-265380,0,5307263,0,0,183254,0,0,0,36502,0,0,0,0,0,0,0,0,98258,0,13000,63370,0
779,Geertruidenberg,10,0,0,1945274,0,0,70711,0,0,0,32392,0,0,0,0,0,0,0,0,176573,0,7000,32149,0
1771,Geldrop-Mierlo,10,1557785,0,1657421,0,0,163822,0,0,0,35794,0,0,0,0,0,0,0,0,90962,0,7000,58404,0
1652,Gemert-Bakel,10,-1848547,0,4304769,0,0,103367,0,0,0,34064,0,0,0,0,0,0,0,0,110419,0,12000,49871,0
784,Gilze en Rijen,10,716961,0,1805278,0,0,111194,0,665027,0,33313,0,180786,0,0,0,0,0,0,0,0,6000,44276,0
785,Goirle,10,3437962,0,2569766,0,0,59645,0,0,0,32798,0,0,0,0,0,0,0,0,58371,0,4000,34673,0
1655,Halderberge,10,453049,0,4800534,0,0,130626,0,0,0,34002,0,0,0,0,0,0,0,0,159548,0,7000,46920,0
1658,Heeze-Leende,10,838108,0,952972,0,0,25639,0,0,0,31364,0,0,0,0,0,0,0,0,40860,0,3000,25076,0
794,Helmond,10,-10734299,17927584,16950631,0,145921,589434,0,0,0,45569,264084,0,0,2989824,0,0,0,0,176573,398593,22000,160628,2266744
797,Heusden,10,-3674691,0,3284509,0,0,117401,0,0,0,36713,0,0,0,0,0,0,0,0,81720,0,9000,63557,0
798,Hilvarenbeek,10,0,0,1190539,0,0,34006,0,0,0,31262,0,0,0,0,0,0,0,0,109933,0,4000,26508,0
1659,Laarbeek,10,0,0,2557792,0,0,63154,0,0,0,32584,0,0,0,0,0,0,0,0,79288,0,3000,35058,0
1982,Land van Cuijk,10,2583216,0,14456845,0,0,280953,0,0,0,45117,0,227214,0,0,0,0,0,0,602198,0,24000,150202,0
809,Loon op Zand,10,1333884,0,2863957,0,0,68012,0,0,0,32714,0,0,0,0,0,0,0,0,51561,0,5000,34315,0
1991,Maashorst,10,-500071,0,9208410,0,0,211592,0,0,0,39150,0,0,0,0,0,0,0,0,325907,0,16000,91169,0
1948,Meierijstad,10,303790,0,14514344,0,0,257743,0,0,0,43527,0,0,0,0,0,0,0,0,267049,0,17000,121773,0
1709,Moerdijk,10,-2834794,0,2545941,0,0,132245,0,0,0,35259,0,0,0,0,0,0,0,0,719913,0,29000,68372,0
820,Nuenen. Gerwen en Nederwetten,10,1049194,0,1382653,0,0,70711,0,0,0,32751,0,0,0,0,0,0,0,0,0,0,3000,33825,0
823,Oirschot,10,0,0,2345775,0,0,39404,0,0,0,31847,0,0,0,0,0,0,0,0,58371,0,4000,28459,0
824,Oisterwijk,10,1167256,0,3953965,0,0,83062,0,0,0,34364,0,95574,0,0,0,0,0,0,0,0,7227,45842,0
826,Oosterhout,10,-1196578,0,5856094,0,0,256123,0,0,0,38796,0,0,0,0,0,0,0,0,309855,0,13000,84497,0
828,Oss,10,-4040053,17830936,17708857,0,0,389987,0,0,0,45551,0,0,0,3132552,0,0,0,0,334662,0,27000,150268,0
1667,Reusel-De Mierden,10,197084,0,2533944,0,0,34546,0,0,0,30784,0,0,0,0,0,0,0,0,0,0,1000,22957,0
1674,Roosendaal,10,-3794474,0,14000549,0,0,429391,0,0,0,42700,0,0,0,0,0,0,0,0,147388,0,24000,123780,0
840,Rucphen,10,-170646,0,5953946,0,0,71520,0,0,0,32635,0,0,0,0,0,0,0,0,46697,0,5000,31536,0
796,'s-Hertogenbosch,10,-14925661,29952916,22075581,0,187577,715472,150000,0,0,57260,340803,0,0,5062633,326033,0,429821,251020,302558,988593,35000,248691,6665051
845,Sint-Michielsgestel,10,1744575,0,3956384,0,0,64233,0,0,0,33829,0,0,0,0,0,0,0,0,15566,0,3000,44392,0
847,Someren,10,-1950693,0,1448086,0,0,49659,0,0,0,31956,0,0,0,0,0,0,0,0,18971,0,6000,28944,0
848,Son en Breugel,10,669442,0,856401,0,0,46691,0,0,0,31607,0,0,0,0,0,0,0,0,38914,0,4000,25175,0
851,Steenbergen,10,-1131835,0,2490671,0,0,90682,0,0,0,32864,0,0,0,0,0,0,0,0,39887,0,5000,38110,0
855,Tilburg,10,-22256917,59428120,27944365,115000,182494,1358488,150000,0,173750,69620,826949,15967,0,8560412,599060,0,259984,461230,368712,398593,48301,371409,6276574
858,Valkenswaard,10,-2231892,0,3492337,0,0,112813,0,0,0,34149,0,0,0,0,0,0,0,0,18971,0,4000,42411,0
861,Veldhoven,10,1096034,0,4065595,0,0,134404,0,0,0,36805,0,963,0,0,0,0,0,0,103609,0,7000,61797,0
865,Vught,10,2555417,0,4430381,0,0,74700,0,0,0,34233,0,0,0,0,0,0,0,0,0,0,8016,45391,0
866,Waalre,10,1386727,0,1115817,0,0,50199,0,0,0,31606,0,0,0,0,0,0,0,0,16052,0,2000,23994,0
867,Waalwijk,10,-3102178,0,5369184,0,0,183254,0,0,0,37421,0,0,0,0,0,0,0,0,395466,0,17000,67454,0
873,Woensdrecht,10,-1547881,0,2147596,0,0,75299,0,0,0,32440,0,0,0,0,0,0,0,0,62749,0,6000,32955,0
879,Zundert,10,0,0,1786251,0,0,66122,0,0,0,32432,0,0,0,0,0,0,0,0,42319,0,3000,30360,0
888,Beek,11,546316,0,1098091,0,0,60995,0,0,0,31295,0,0,0,0,0,0,0,0,51561,0,3000,23555,0
1954,Beekdaelen,11,769910,0,4905355,0,0,119290,0,0,0,35050,0,63357,0,0,0,0,0,0,43292,0,8000,56190,0
889,Beesel,11,-893245,0,1410908,0,0,49120,0,0,0,30844,0,0,0,0,0,0,0,0,20430,0,4000,20837,0
893,Bergen (L),11,-483998,0,2336644,0,0,38054,0,0,0,30781,0,0,0,0,0,0,0,0,12161,0,4000,27189,0
899,Brunssum,11,372544,0,9160257,0,0,162472,0,0,0,33489,0,0,0,0,0,0,0,0,81233,0,3000,46488,0
1711,Echt-Susteren,11,0,0,3239459,0,0,105256,0,0,0,34248,0,49769,0,0,0,0,0,0,161008,0,11000,48614,0
1903,Eijsden-Margraten,11,-1229595,0,1687987,0,0,49929,0,0,0,33160,0,2604,0,0,0,0,0,0,0,0,7000,46834,0
907,Gennep,11,2682327,0,4612559,0,0,61804,0,0,0,31511,0,0,0,0,0,0,0,0,28213,0,3000,28381,0
1729,Gulpen-Wittem,11,-2202072,0,1893615,0,0,34815,0,0,0,30985,0,0,0,0,0,0,0,0,0,0,1000,33186,0
917,Heerlen,11,-3488254,30256228,26925316,0,206121,739222,150000,0,83750,44511,277192,54241,0,5883673,0,0,0,0,207705,398593,19000,168113,3139114
1507,Horst aan de Maas,11,-2570969,0,3855572,0,0,93111,0,0,0,36245,0,0,0,0,0,0,0,0,162953,0,10000,69682,0
928,Kerkrade,11,-390938,0,17648081,0,0,309561,0,0,0,36794,0,0,0,0,0,0,0,0,152252,0,6000,77766,0
882,Landgraaf,11,2236776,0,9524003,0,0,228325,0,0,0,35273,0,0,0,0,0,0,0,0,75396,0,6000,56066,0
1640,Leudal,11,178982,0,2836248,0,0,81506,0,0,0,35047,0,58714,0,0,0,0,0,0,104582,0,8000,60313,0
1641,Maasgouw,11,1340551,0,2238268,0,0,52358,0,0,0,32797,0,0,0,0,0,0,0,0,523396,0,5000,35595,0
935,Maastricht,11,-13299269,21927855,18034164,0,0,619392,324169,0,207500,50702,230543,151627,0,6064646,337034,0,0,259490,368226,0,32000,181552,4022718
938,Meerssen,11,-311672,0,1735589,0,0,39673,0,0,0,31814,0,0,0,0,0,0,0,0,29672,0,5000,29285,0
944,Mook en Middelaar,11,0,0,434996,0,0,16733,0,0,0,29814,0,0,0,0,0,0,0,0,41833,0,2000,13764,0
946,Nederweert,11,-1482221,0,2302420,0,0,42372,0,0,0,31536,0,0,0,0,0,0,0,0,86584,0,5000,26625,0
1894,Peel en Maas,11,-2882417,0,5740928,0,0,108765,0,0,0,36463,0,0,0,0,0,0,0,0,147874,0,9000,71106,0
1669,Roerdalen,11,-163952,0,2666798,0,0,60185,0,0,0,32170,0,0,0,0,0,0,0,0,84638,0,4000,34620,0
957,Roermond,11,-4095647,0,10587971,0,141614,372445,0,0,0,39272,0,0,0,0,0,0,0,0,239323,398593,20000,99130,0
965,Simpelveld,11,-427126,0,2200353,0,0,36165,0,0,0,30291,0,0,0,0,0,0,0,0,13620,0,2000,15796,0
1883,Sittard-Geleen,11,-2707290,0,12757916,0,0,484178,150000,0,0,45405,176185,793,0,0,0,0,0,0,213055,0,40000,147691,0
971,Stein,11,-1476362,0,2551043,0,0,68821,0,0,0,32969,0,0,0,0,0,0,0,0,149333,0,7000,32292,0
981,Vaals,11,-1470219,0,1444071,0,0,45611,0,0,0,30218,0,0,0,0,0,0,0,0,29186,0,1000,18998,0
994,Valkenburg aan de Geul,11,-1059126,0,1482007,0,0,51549,0,0,0,31387,0,0,0,0,0,0,0,0,31618,0,3000,25832,0
983,Venlo,11,-14796400,46252977,13599721,0,149674,592943,150000,0,0,47310,424462,0,0,8014126,278028,0,0,214060,347796,398593,40000,176663,5256748
984,Venray,11,-2401909,0,9800364,0,0,176776,0,0,0,36473,0,0,0,0,0,0,0,0,379900,0,11000,77240,0
986,Voerendaal,11,-578789,0,1156836,0,0,45341,0,0,0,30661,0,0,0,0,0,0,0,0,16052,0,2000,20059,0
988,Weert,11,-3933252,0,7712863,0,0,210512,0,0,0,37644,0,0,0,0,0,0,0,0,229108,0,14000,76289,0
34,Almere,12,2961860,44370820,9477851,0,185935,1357264,150000,0,83750,68275,457617,88666,0,8412204,267027,0,68901,205590,206245,398593,26000,382982,5920004
303,Dronten,12,874144,0,1606015,0,0,170569,0,0,0,36156,0,173086,0,0,0,0,0,0,124039,0,11000,74138,0
995,Lelystad,12,4587242,0,6524179,0,0,550840,150000,0,0,43186,463015,0,0,0,0,0,0,0,322502,0,15000,144824,0
171,Noordoostpolder,12,-734902,0,5150982,0,0,261251,0,0,0,37192,0,155760,0,0,0,0,0,0,385737,0,12000,89875,0
184,Urk,12,-3532306,0,1559849,0,0,56946,0,0,0,32291,0,0,0,0,0,0,0,0,46211,0,4000,42000,0
50,Zeewolde,12,661905,0,423429,0,0,89333,0,0,0,32598,0,0,0,0,0,0,0,0,93881,0,3000,42132,0
